lncRNA,disease,pred,label,evidence
IGF2-AS,DOID:4074,0.275319874,0,0
XIST,DOID:1115,0.275318712,0,0
HCG4,DOID:47,0.275312245,0,0
C1QTNF9B-AS1,DOID:0060041,0.275310218,0,0
LINC00602,DOID:15,0.275276035,0,0
CCAT2,DOID:0060122,0.275268435,0,0
JAZF1-AS1,DOID:1596,0.275226831,0,0
IGF2-AS,DOID:5679,0.275214583,0,0
LINC-PINT,DOID:2621,0.275209963,0,0
PVT1,DOID:219,0.275205314,0,1
LINC01602,DOID:1602,0.275194168,0,0
EGOT,DOID:15,0.275177181,0,0
LINC00299,DOID:11934,0.275177062,0,0
PTCSC3,DOID:5672,0.275169343,0,0
PRNCR1,DOID:8432,0.275145471,0,0
NEAT1,DOID:4451,0.275142908,0,0
FBXW7-AS1,DOID:0050639,0.275140941,0,0
ABALON,DOID:10286,0.275140524,0,0
MALAT1,DOID:687,0.275131524,0,1
IGF2-AS,DOID:4676,0.275125116,0,0
LINC01081,DOID:0050771,0.27511692,0,0
TDRG1,DOID:3068,0.275102645,0,0
NALT1,DOID:1441,0.275097221,0,0
FAM30A,DOID:8986,0.275092334,0,0
VLDLR-AS1,DOID:3590,0.275076598,0,0
MIR194-2HG,DOID:184,0.275067806,0,0
NUP50-AS1,DOID:10286,0.275062323,0,0
ATE1-AS1,DOID:896,0.275046796,0,0
SNHG11,DOID:12987,0.27503854,0,0
RAD51-AS1,DOID:0050686,0.27502647,0,0
AFAP1-AS1,DOID:1289,0.275026411,0,0
PRINS,DOID:4159,0.274990112,0,0
TP73-AS1,DOID:263,0.274985075,0,0
LINC01588,DOID:594,0.27497676,0,0
LUCAT1,DOID:0050736,0.274950296,0,0
GATA3-AS1,DOID:1205,0.274947554,0,0
CDKN2B-AS1,DOID:0060334,0.274937928,0,0
HOXA11-AS,DOID:4194,0.274937123,0,0
LINC01587,DOID:11983,0.274917722,0,0
C1QTNF9B-AS1,DOID:2671,0.274886072,0,0
ADORA2A-AS1,DOID:4467,0.274847835,0,0
CCAT1,DOID:10283,0.274815261,0,1
TUSC7,DOID:8771,0.274814874,0,0
LMCD1-AS1,DOID:403,0.274766922,0,0
CASC8,DOID:3095,0.274764717,0,0
AGAP2-AS1,DOID:2154,0.274761826,0,0
LINC00472,DOID:2671,0.274737775,0,0
HCG4,DOID:0060469,0.274704546,0,0
NFIA-AS1,DOID:9036,0.274674505,0,0
NPTN-IT1,DOID:1440,0.274670869,0,0
TP53TG1,DOID:1612,0.274665654,0,0
LINC01081,DOID:0050745,0.274658322,0,0
ABALON,DOID:4090,0.274613261,0,0
GNG12-AS1,DOID:5719,0.274608999,0,0
LINC01081,DOID:14250,0.274604172,0,0
MIR17HG,DOID:3308,0.274597645,0,0
LINC00336,DOID:4645,0.274594218,0,0
HCP5,DOID:5151,0.274591267,0,0
LINC01081,DOID:1432,0.27458778,0,0
SOX2-OT,DOID:0060037,0.274571568,0,0
LINC00602,DOID:12858,0.274561286,0,0
TSIX,DOID:684,0.274560332,0,1
C5orf66-AS1,DOID:934,0.274553031,0,0
B3GALT5-AS1,DOID:0050830,0.274533123,0,0
PARD6G-AS1,DOID:0060083,0.274523616,0,0
EPB41L4A-AS1,DOID:3908,0.274514735,0,0
PWAR5,DOID:9036,0.274509996,0,0
TSIX,DOID:10976,0.27449584,0,0
HOXA11-AS,DOID:2349,0.274469316,0,0
SNHG4,DOID:13378,0.274463296,0,0
IL10RB-AS1,DOID:3459,0.274462879,0,0
PTCSC2,DOID:14067,0.274434447,0,0
CASC16,DOID:2033,0.274428993,0,0
IL10RB-AS1,DOID:1787,0.274428934,0,0
PISRT1,DOID:3324,0.274394035,0,0
LINC00583,DOID:75,0.274390757,0,0
LSINCT5,DOID:4085,0.274389625,0,0
GACAT2,DOID:3324,0.274377614,0,0
LINC00963,DOID:9970,0.274352074,0,0
COL18A1-AS1,DOID:9970,0.274332285,0,0
MIR7-3HG,DOID:824,0.274318784,0,0
LINC00293,DOID:526,0.274318188,0,0
PRINS,DOID:3910,0.274310231,0,0
IL10RB-AS1,DOID:10283,0.274304092,0,0
KCTD21-AS1,DOID:9120,0.274300396,0,0
ADORA2A-AS1,DOID:13317,0.274286598,0,0
NFIA-AS1,DOID:2871,0.274282396,0,0
HCG27,DOID:4226,0.274268925,0,0
MEG8,DOID:263,0.274256796,0,0
LINC00654,DOID:7,0.274242848,0,0
PTCSC3,DOID:3996,0.274240613,0,0
LINC00961,DOID:11723,0.27422747,0,0
TARID,DOID:3908,0.274221271,0,0
CCAT2,DOID:2621,0.2741943,0,0
HCG9,DOID:848,0.274182647,0,0
HELLPAR,DOID:3908,0.274178743,0,0
XACT,DOID:4195,0.274160177,0,0
LMCD1-AS1,DOID:14681,0.274156094,0,0
TP53TG1,DOID:9206,0.274155676,0,0
TUSC8,DOID:0050951,0.274133176,0,0
C1QTNF9B-AS1,DOID:657,0.274121761,0,0
GHRLOS,DOID:0060119,0.274107069,0,0
BCAR4,DOID:2025,0.274105489,0,0
LINC00583,DOID:3347,0.274103165,0,0
MEG3,DOID:0050815,0.274093449,0,0
LINC00922,DOID:0060119,0.27409181,0,0
HOTTIP,DOID:783,0.274086833,0,0
BCYRN1,DOID:13317,0.274082482,0,0
CASC8,DOID:3620,0.27406469,0,0
IFNG-AS1,DOID:2531,0.274038076,0,0
NBR2,DOID:8398,0.274036705,0,0
LINC00163,DOID:4971,0.274020642,0,0
WT1-AS,DOID:10976,0.274006963,0,0
MCHR2-AS1,DOID:9952,0.274005324,0,0
MIR155HG,DOID:1470,0.274000585,0,0
FAM30A,DOID:3459,0.273992747,0,0
LINC00663,DOID:0060122,0.273925096,0,0
TP53TG1,DOID:1555,0.27392289,0,0
MIF-AS1,DOID:0060469,0.273920357,0,0
PCGEM1,DOID:5844,0.273913294,0,0
C1QTNF9B-AS1,DOID:2394,0.273900539,0,0
PARD6G-AS1,DOID:680,0.27388221,0,0
B3GALT5-AS1,DOID:10584,0.273874909,0,0
LINC00654,DOID:2021,0.273854524,0,0
EGOT,DOID:2671,0.273827434,0,0
ESRG,DOID:2018,0.273824275,0,0
PARTICL,DOID:526,0.273822248,0,0
HOXA11-AS,DOID:1100,0.273821771,0,0
MYCNOS,DOID:0070004,0.27379632,0,0
LINC00271,DOID:219,0.273794949,0,0
NUP50-AS1,DOID:10584,0.273783296,0,0
MINCR,DOID:3590,0.273774385,0,0
GHET1,DOID:193,0.273740351,0,0
COPG2IT1,DOID:10763,0.273726672,0,0
HOTAIR,DOID:4226,0.273720622,0,0
ATXN8OS,DOID:363,0.273706615,0,0
LINC-ROR,DOID:9538,0.27370593,0,0
SERTAD4-AS1,DOID:10976,0.273700744,0,0
LINC00687,DOID:2621,0.273690283,0,0
MIR4435-2HG,DOID:303,0.273683399,0,0
NALT1,DOID:8893,0.273664981,0,0
LRRC3DN,DOID:865,0.273650795,0,0
MESTIT1,DOID:8692,0.273641497,0,0
PARD6G-AS1,DOID:8584,0.273635358,0,0
MIAT,DOID:5680,0.273634076,0,0
LINC01081,DOID:8618,0.273626894,0,0
GSTT1-AS1,DOID:2030,0.27361542,0,0
SNHG12,DOID:5844,0.273614973,0,0
PWAR5,DOID:37,0.273610532,0,0
FALEC,DOID:13089,0.2736049,0,0
C5orf66-AS1,DOID:3498,0.27359429,0,0
COPG2IT1,DOID:1398,0.273587257,0,0
PCAT4,DOID:2468,0.273579448,0,0
HNF1A-AS1,DOID:10348,0.273576796,0,0
MEG8,DOID:771,0.273576409,0,0
PARD6G-AS1,DOID:3068,0.273574084,0,0
TP53TG1,DOID:3953,0.273561865,0,0
LINC01024,DOID:9256,0.273551106,0,0
EGOT,DOID:4045,0.27354002,0,0
LINC01080,DOID:12336,0.27352801,0,0
LINCMD1,DOID:0060158,0.273517132,0,0
CRNDE,DOID:1936,0.273505121,0,0
PTCSC3,DOID:1612,0.273503959,0,1
CRNDE,DOID:5151,0.273485482,0,0
EPB41L4A-AS1,DOID:4451,0.273479789,0,0
CBR3-AS1,DOID:114,0.273464203,0,0
LINC00315,DOID:3070,0.273448855,0,0
MIR194-2HG,DOID:0050908,0.273414165,0,0
NCRUPAR,DOID:1227,0.273388952,0,0
VLDLR-AS1,DOID:0060689,0.273379296,0,0
NEAT1,DOID:8466,0.273370922,0,0
TEX41,DOID:3953,0.273370653,0,0
ESRG,DOID:48,0.273345321,0,0
LINC01133,DOID:1555,0.273332179,0,0
DBET,DOID:9884,0.273321778,0,0
LINC00472,DOID:12294,0.273300409,0,0
NORAD,DOID:3308,0.273294598,0,0
TEX41,DOID:896,0.27326408,0,0
NUP50-AS1,DOID:120,0.273258746,0,0
JAZF1-AS1,DOID:615,0.273248941,0,0
MCHR2-AS1,DOID:17,0.273230761,0,0
RMST,DOID:0060334,0.273226917,0,0
PARTICL,DOID:48,0.273224354,0,0
NUP50-AS1,DOID:1319,0.273223847,0,0
LINC00271,DOID:4043,0.273191124,0,0
COPG2IT1,DOID:2596,0.273179382,0,0
NFIA-AS1,DOID:75,0.273161262,0,0
LINC01133,DOID:0080144,0.273125887,0,0
HLA-F-AS1,DOID:219,0.273124605,0,0
LINC00974,DOID:0050815,0.273122966,0,0
SAMMSON,DOID:0060040,0.273101717,0,0
LINC00511,DOID:3590,0.273094773,0,0
HOXA11-AS,DOID:5680,0.27307114,0,0
DISC1FP1,DOID:1289,0.273054272,0,0
LINC00474,DOID:8986,0.273049474,0,0
NFIA-AS1,DOID:8725,0.273045719,0,0
LINC00473,DOID:2914,0.27303347,0,0
NPSR1-AS1,DOID:768,0.273017436,0,0
MYCNOS,DOID:3347,0.272978663,0,0
VLDLR-AS1,DOID:9261,0.272973984,0,0
LINC00271,DOID:3963,0.272965252,0,0
CASC8,DOID:65,0.272961289,0,0
LINC01531,DOID:8466,0.27294302,0,0
LINC00629,DOID:2559,0.272942156,0,0
PARTICL,DOID:229,0.272934914,0,0
BCAR4,DOID:2127,0.272929013,0,0
MALAT1,DOID:13241,0.272927076,0,0
NEAT1,DOID:9206,0.272910923,0,0
FAM83H-AS1,DOID:11717,0.272905648,0,0
HYMAI,DOID:1227,0.272888273,0,0
SNHG11,DOID:0050117,0.272880614,0,0
MIR22HG,DOID:2871,0.272874832,0,0
PICSAR,DOID:1428,0.272871137,0,0
NPTN-IT1,DOID:1432,0.272851795,0,0
FENDRR,DOID:0060167,0.272828132,0,0
LINC-ROR,DOID:3008,0.272806793,0,0
ATE1-AS1,DOID:3069,0.272787511,0,0
LINC00472,DOID:0060464,0.27278313,0,0
LINC00942,DOID:1074,0.272777498,0,0
CDKN2A-AS1,DOID:0050902,0.272748619,0,0
XACT,DOID:11612,0.27273047,0,0
LINC00312,DOID:934,0.272722811,0,0
NCRUPAR,DOID:3963,0.27272141,0,0
MIR181A1HG,DOID:26,0.27271542,0,0
NBAT1,DOID:9351,0.272698671,0,0
LINC00474,DOID:303,0.272696853,0,0
C5orf66-AS1,DOID:1289,0.272691637,0,0
SCHLAP1,DOID:1686,0.272688329,0,0
NPSR1-AS1,DOID:9884,0.272672802,0,0
XIST,DOID:10283,0.272657245,0,1
MIR503HG,DOID:5183,0.272654742,0,0
FENDRR,DOID:15,0.272630185,0,0
DSCR9,DOID:331,0.272629112,0,0
LINC00477,DOID:11717,0.272606343,0,0
MINCR,DOID:12858,0.27260378,0,0
MIR503HG,DOID:526,0.27260226,0,0
TSIX,DOID:409,0.27260074,0,0
CASC16,DOID:4090,0.272578269,0,0
TEX41,DOID:2152,0.272569865,0,0
ERICH1-AS1,DOID:848,0.272566736,0,0
GHRLOS,DOID:9835,0.272562593,0,0
TTTY4,DOID:0080011,0.272543103,0,0
THRIL,DOID:8857,0.272530854,0,0
LINC-ROR,DOID:3070,0.272524059,0,1
APTR,DOID:3565,0.272523612,0,0
HAR1A,DOID:0050829,0.272517353,0,0
SOX2-OT,DOID:3193,0.272511244,0,0
DBET,DOID:4451,0.272503585,0,0
LINC00974,DOID:2559,0.272497177,0,0
LINC01080,DOID:768,0.272478998,0,0
PSMB8-AS1,DOID:0050885,0.272469312,0,0
LINC00654,DOID:0060464,0.272455335,0,0
LINC01587,DOID:0050686,0.272448003,0,0
AFAP1-AS1,DOID:530,0.272439569,0,0
ADORA2A-AS1,DOID:769,0.272435099,0,0
LINC01531,DOID:114,0.272405654,0,0
B3GALT5-AS1,DOID:1470,0.272374481,0,0
ATXN8OS,DOID:193,0.272370338,0,0
DBET,DOID:5715,0.27237007,0,0
LINC00474,DOID:9835,0.272359282,0,0
MEG3,DOID:654,0.272358924,0,0
LINC00032,DOID:4914,0.272320986,0,0
HCP5,DOID:0060167,0.272316396,0,0
CASC16,DOID:8536,0.272296339,0,0
CDKN2A-AS1,DOID:229,0.272267967,0,0
LINC00511,DOID:363,0.272267073,0,0
GHET1,DOID:0060041,0.272266805,0,0
HPN-AS1,DOID:4194,0.272253007,0,0
TTTY15,DOID:5426,0.272241294,0,0
LMCD1-AS1,DOID:8893,0.272234321,0,0
ZNF667-AS1,DOID:66,0.272211403,0,0
HULC,DOID:4045,0.272199392,0,0
MEG8,DOID:3068,0.272180587,0,0
LINC00467,DOID:3594,0.272162884,0,0
HNF1A-AS1,DOID:706,0.272157758,0,0
LINC-PINT,DOID:1059,0.272156358,0,0
MIR503HG,DOID:1040,0.272148728,0,0
MIR181A1HG,DOID:409,0.272144854,0,0
LINC01098,DOID:1059,0.272144824,0,0
HOXA11-AS,DOID:10941,0.272113919,0,0
MIR155HG,DOID:5339,0.272096932,0,0
CASC16,DOID:11830,0.272090375,0,0
B3GALT5-AS1,DOID:771,0.272084951,0,0
CDKN2A-AS1,DOID:3355,0.272082478,0,0
SPRY4-IT1,DOID:3393,0.272074014,0,0
LINC01628,DOID:8923,0.272024751,0,0
HCP5,DOID:0060289,0.272016138,0,0
LINC00315,DOID:2671,0.271979183,0,0
HNF1A-AS1,DOID:14250,0.27194941,0,0
IFNG-AS1,DOID:150,0.271949351,0,0
MIR137HG,DOID:3095,0.271933556,0,0
PTCSC3,DOID:2043,0.271930933,0,0
CYTOR,DOID:13089,0.271920919,0,0
PRINS,DOID:9538,0.271898568,0,1
LMCD1-AS1,DOID:0050866,0.271894306,0,0
LINC00032,DOID:1192,0.271886021,0,0
CDKN2A-AS1,DOID:219,0.271880031,0,0
MIR100HG,DOID:0050866,0.271874636,0,0
PTCSC2,DOID:0050155,0.271857977,0,0
MINCR,DOID:75,0.271849424,0,0
TTTY15,DOID:3910,0.271831721,0,0
PARD6G-AS1,DOID:0060058,0.271764249,0,0
LINC00663,DOID:2348,0.27175802,0,0
NORAD,DOID:987,0.271755606,0,0
NBR2,DOID:1441,0.271742672,0,0
LINC00654,DOID:1059,0.271737605,0,0
LINC-PINT,DOID:0060119,0.271732867,0,0
AGAP2-AS1,DOID:9974,0.271726698,0,0
CBR3-AS1,DOID:2025,0.271718293,0,0
MIR155HG,DOID:120,0.271712124,0,0
LINC00293,DOID:4960,0.271692187,0,0
H19,DOID:9942,0.271679908,0,0
MIR17HG,DOID:12294,0.27164042,0,0
ADORA2A-AS1,DOID:2033,0.271634579,0,0
FENDRR,DOID:3590,0.271618366,0,0
HLA-F-AS1,DOID:409,0.271602869,0,0
HCP5,DOID:9500,0.271593839,0,0
SNHG12,DOID:0050615,0.271589875,0,0
NPTN-IT1,DOID:8398,0.271584123,0,0
TTTY4,DOID:7474,0.271567732,0,0
GATA3-AS1,DOID:8986,0.271563172,0,0
COL18A1-AS1,DOID:0060037,0.271547943,0,0
LINC00629,DOID:4090,0.271538317,0,0
NBR2,DOID:305,0.271516174,0,0
NEAT1,DOID:9942,0.271514446,0,0
LINC01556,DOID:10976,0.271509826,0,0
LINC01133,DOID:2127,0.271491051,0,0
ERICH1-AS1,DOID:0060083,0.271487802,0,0
PWRN1,DOID:1227,0.271484226,0,0
LINC01588,DOID:3908,0.271472096,0,0
CYTOR,DOID:1380,0.271469235,0,0
CARMN,DOID:530,0.271467537,0,0
DANCR,DOID:0060058,0.271453291,0,0
LINC01080,DOID:4961,0.271445721,0,0
LINC-ROR,DOID:2513,0.271441877,0,0
AFAP1-AS1,DOID:1596,0.271431088,0,0
C5orf66-AS2,DOID:403,0.27142185,0,0
TUG1,DOID:1781,0.271413535,0,1
EPB41L4A-AS1,DOID:0080015,0.271410614,0,0
BCAR4,DOID:2994,0.271351457,0,0
KCNQ1OT1,DOID:594,0.27133444,0,0
NUP50-AS1,DOID:0060116,0.271323055,0,0
BCAR4,DOID:1319,0.271321833,0,0
HELLPAR,DOID:3527,0.271317065,0,0
KCTD21-AS1,DOID:0060084,0.271297842,0,0
LINC01098,DOID:9952,0.271292359,0,0
XIST,DOID:15,0.271281093,0,0
LINC-ROR,DOID:1428,0.271278352,0,0
IFNG-AS1,DOID:768,0.271272004,0,0
LINC00575,DOID:363,0.271268427,0,0
DIO3OS,DOID:1037,0.27121833,0,0
LINC01235,DOID:0050829,0.271210074,0,0
CRNDE,DOID:5419,0.271188766,0,0
NPSR1-AS1,DOID:3498,0.271186888,0,0
LINC00675,DOID:374,0.271171033,0,0
EPB41L4A-AS1,DOID:14654,0.271164775,0,0
THRIL,DOID:2237,0.271160692,0,0
TTTY4,DOID:655,0.271147341,0,0
CDKN2B-AS1,DOID:655,0.271143854,0,0
ABALON,DOID:17,0.271132499,0,0
GNAS-AS1,DOID:3008,0.271130562,0,0
ATXN8OS,DOID:1107,0.271122903,0,0
KCNQ1OT1,DOID:8398,0.271098375,0,0
MINCR,DOID:11432,0.271092206,0,0
CDKN2A-AS1,DOID:3312,0.271090627,0,0
MYCNOS,DOID:6270,0.2710796,0,0
OIP5-AS1,DOID:0080005,0.271061391,0,0
GHET1,DOID:1883,0.271044791,0,0
HOXA11-AS,DOID:3304,0.271018505,0,0
TRERNA1,DOID:898,0.2710132,0,0
DBH-AS1,DOID:10584,0.270987153,0,0
PCAT1,DOID:2394,0.270982265,0,1
NUP50-AS1,DOID:1324,0.270963311,0,0
NBR2,DOID:11476,0.270950049,0,0
FAM83H-AS1,DOID:1040,0.270949423,0,0
TTTY2,DOID:3905,0.27093032,0,0
DAOA-AS1,DOID:0060084,0.270910859,0,0
FBXW7-AS1,DOID:201,0.27088514,0,0
KCTD21-AS1,DOID:615,0.270869881,0,0
CRNDE,DOID:8584,0.270838469,0,0
C1QTNF9B-AS1,DOID:1686,0.270835906,0,0
SNHG12,DOID:2152,0.270826131,0,0
CARMN,DOID:0050686,0.270803839,0,0
HCCAT5,DOID:0060085,0.270793319,0,0
AGAP2-AS1,DOID:17,0.270790577,0,0
CASC2,DOID:12987,0.27075091,0,0
MIR181A1HG,DOID:11432,0.270747989,0,0
LINC01080,DOID:11054,0.270735443,0,0
TTTY2,DOID:10584,0.270731717,0,0
NCAM1-AS1,DOID:0060158,0.270718157,0,0
HAR1A,DOID:0080146,0.270706266,0,0
C5orf66-AS1,DOID:0080014,0.270653307,0,0
HLA-F-AS1,DOID:769,0.270628422,0,0
LINC00467,DOID:5680,0.270627767,0,0
TTTY2,DOID:0050828,0.27061832,0,0
PWAR5,DOID:0050338,0.270586967,0,0
SNHG1,DOID:0060158,0.270579249,0,0
PSORS1C3,DOID:1542,0.270543158,0,0
LINC00856,DOID:9074,0.270517409,0,0
TSIX,DOID:688,0.270504504,0,0
TEX41,DOID:5409,0.270486832,0,0
NPSR1-AS1,DOID:8997,0.270474434,0,0
LINC01588,DOID:8552,0.270468146,0,0
PCAT1,DOID:3594,0.270467997,0,0
NPTN-IT1,DOID:0050885,0.270456165,0,0
SNHG4,DOID:0110408,0.270449787,0,0
LINC00479,DOID:12336,0.270434648,0,0
B3GALT5-AS1,DOID:5672,0.270431697,0,0
APTR,DOID:0050890,0.270420462,0,0
HULC,DOID:3247,0.270419806,0,0
EWSAT1,DOID:5151,0.270419419,0,0
DSCR9,DOID:12603,0.270416975,0,0
MCHR2-AS1,DOID:1686,0.27036649,0,0
LINC00477,DOID:12603,0.270364016,0,0
CADM3-AS1,DOID:9835,0.270340413,0,0
IL10RB-AS1,DOID:1036,0.270319402,0,0
MIR503HG,DOID:178,0.270290583,0,0
LUCAT1,DOID:1037,0.270281404,0,0
LINC00315,DOID:1441,0.270271301,0,0
MIR7-3HG,DOID:1380,0.270266443,0,0
TSIX,DOID:11723,0.270251513,0,0
HCG4,DOID:4230,0.270202518,0,0
LINC00032,DOID:0060167,0.270197153,0,0
ZNF667-AS1,DOID:3393,0.270184964,0,0
FAM30A,DOID:2348,0.270182669,0,0
DANCR,DOID:9973,0.270142734,0,0
GSTT1-AS1,DOID:4226,0.270106405,0,0
DANCR,DOID:8923,0.270097643,0,0
GATA3-AS1,DOID:6270,0.270082593,0,0
EGOT,DOID:0060464,0.270070046,0,0
B3GALT5-AS1,DOID:3969,0.270050794,0,0
HNF1A-AS1,DOID:4007,0.270045698,0,0
LMCD1-AS1,DOID:1596,0.270020574,0,0
MHRT,DOID:3910,0.270004541,0,0
MYCNOS,DOID:65,0.270000815,0,0
HCCAT5,DOID:15,0.269996792,0,0
PICSAR,DOID:15,0.269976705,0,0
HAS2-AS1,DOID:7148,0.2699745,0,0
DAOA-AS1,DOID:47,0.26996699,0,0
TEX41,DOID:1036,0.269940913,0,0
PARTICL,DOID:865,0.269931734,0,0
DISC1FP1,DOID:706,0.269927144,0,0
CECR7,DOID:162,0.269925892,0,0
PSORS1C3,DOID:686,0.269880474,0,0
ZEB1-AS1,DOID:363,0.269875228,0,0
FBXW7-AS1,DOID:14654,0.269854218,0,0
TUSC8,DOID:10941,0.269842118,0,0
PEG3-AS1,DOID:0050828,0.269839436,0,0
LINC00473,DOID:783,0.269836634,0,0
PCGEM1,DOID:2021,0.269831896,0,0
IL10RB-AS1,DOID:0080144,0.269780517,0,0
CARMN,DOID:11723,0.269776076,0,0
LINC00511,DOID:3119,0.269775122,0,0
LINC00629,DOID:3527,0.269764513,0,0
NBAT1,DOID:0050865,0.269761831,0,0
PARTICL,DOID:0110408,0.269756764,0,0
GAS5,DOID:9253,0.2697514,0,0
ADORA2A-AS1,DOID:1492,0.269733429,0,0
MINCR,DOID:3093,0.269711196,0,0
LINC00163,DOID:65,0.269705683,0,0
PTCSC2,DOID:8536,0.269704938,0,0
PISRT1,DOID:5339,0.269699991,0,0
IL12A-AS1,DOID:1205,0.269693553,0,0
MIR17HG,DOID:3527,0.269692123,0,0
HCG9,DOID:5520,0.26968354,0,0
C5orf66-AS2,DOID:201,0.26967147,0,0
LINC00602,DOID:0060158,0.269666076,0,0
CYTOR,DOID:0050155,0.269654185,0,0
CBR3-AS1,DOID:768,0.269648552,0,0
KCTD21-AS1,DOID:3571,0.269602895,0,0
HCG4,DOID:303,0.269599915,0,0
LINC00583,DOID:9974,0.269586295,0,0
IL10RB-AS1,DOID:3093,0.269574612,0,0
HCG27,DOID:0050686,0.269566745,1,0
PCAT5,DOID:2921,0.269546032,0,0
HAS2-AS1,DOID:0050902,0.269523531,0,0
LINC00961,DOID:0050338,0.269507617,0,0
NBR2,DOID:4006,0.269502729,0,0
MIR155HG,DOID:9500,0.26947099,0,0
MIR124-2HG,DOID:783,0.26946497,0,0
MIR124-2HG,DOID:178,0.269459099,0,0
PCAT4,DOID:1398,0.269440562,0,0
PCAT1,DOID:399,0.269440174,0,0
TUSC7,DOID:863,0.269401193,0,0
PWAR4,DOID:1036,0.269382566,0,0
DIO3OS,DOID:11830,0.269340873,0,0
PANDAR,DOID:1037,0.269317299,0,0
LINC00032,DOID:184,0.269271106,0,0
LINC00963,DOID:1749,0.269262224,0,0
LINC00473,DOID:184,0.269248664,0,0
MYCNOS,DOID:8923,0.269244045,0,0
PWAR5,DOID:0080001,0.269235998,0,0
TINCR,DOID:1967,0.269221961,0,0
FENDRR,DOID:3907,0.269221455,0,0
NUP50-AS1,DOID:1040,0.269212991,0,0
MIR99AHG,DOID:1432,0.26919052,0,0
DSCR9,DOID:0060464,0.269184798,0,0
MIR137HG,DOID:11723,0.269181788,0,0
PISRT1,DOID:3304,0.269162983,0,0
HAR1A,DOID:1561,0.269135892,1,0
TEX41,DOID:12336,0.269134581,0,0
MIR17HG,DOID:3307,0.269116491,0,0
LINC01235,DOID:5679,0.26911211,0,0
TINCR,DOID:2531,0.26907751,0,0
SPRY4-IT1,DOID:9835,0.26906541,0,0
GSTT1-AS1,DOID:5572,0.269046098,0,0
MIR4435-2HG,DOID:1921,0.269023955,0,0
HNF1A-AS1,DOID:0080011,0.269015521,0,0
MYCNOS,DOID:0050736,0.269015282,0,0
SOX2-OT,DOID:0050739,0.269010037,0,0
PRNCR1,DOID:2789,0.268997014,0,0
GNAS-AS1,DOID:5426,0.268985868,0,0
COPG2IT1,DOID:0050830,0.268974841,0,0
ZNF667-AS1,DOID:0050902,0.268967271,0,0
VLDLR-AS1,DOID:557,0.268958241,0,0
CCDC26,DOID:1555,0.268953443,0,0
HCP5,DOID:2978,0.268951952,0,0
MYCNOS,DOID:12858,0.268938869,0,0
TP53TG1,DOID:10591,0.268938482,0,0
LINC-PINT,DOID:8466,0.268934488,0,0
LINC00963,DOID:8692,0.268928289,0,0
DANCR,DOID:1781,0.268906981,0,0
MCHR2-AS1,DOID:2994,0.268904567,0,0
RAD51-AS1,DOID:4001,0.268885791,0,0
LINC00942,DOID:13241,0.268883526,0,0
LINC00629,DOID:3620,0.268870801,0,0
ZEB1-AS1,DOID:7148,0.268870741,0,0
LINC01235,DOID:10763,0.268861473,0,0
LINC-ROR,DOID:3213,0.268852651,0,0
DIO3OS,DOID:526,0.268836915,0,0
ATE1-AS1,DOID:5517,0.26883024,0,0
SNHG11,DOID:10584,0.268823326,0,0
LINC00336,DOID:2513,0.268808454,0,0
ESRG,DOID:3459,0.26880309,0,0
IL10RB-AS1,DOID:399,0.26878792,0,0
LINC00271,DOID:4851,0.268783659,0,0
DISC1FP1,DOID:7,0.268764287,0,0
NUP50-AS1,DOID:0110408,0.268763512,0,0
CDR1-AS,DOID:0080015,0.268758833,0,0
MIR22HG,DOID:3347,0.268735796,0,0
LINC00477,DOID:1229,0.268731713,0,0
HOTAIRM1,DOID:3969,0.268626451,0,1
LINC00473,DOID:374,0.268610895,0,0
C1QTNF9B-AS1,DOID:1067,0.268608868,0,0
NBAT1,DOID:3308,0.268599957,0,0
GHRLOS,DOID:0050686,0.268589348,0,0
LINC01184,DOID:0050771,0.268584788,0,0
MEG8,DOID:0060260,0.268583596,0,0
TTTY4,DOID:178,0.268559843,0,0
TUSC7,DOID:3213,0.268546045,0,0
BLACAT1,DOID:1749,0.268544674,0,0
LINC00663,DOID:0050117,0.268537581,0,0
GNG12-AS1,DOID:8692,0.268537432,0,0
LINC-ROR,DOID:2025,0.268529236,0,0
APTR,DOID:17,0.268516392,0,0
MIR194-2HG,DOID:225,0.268514365,0,0
LINC01133,DOID:7,0.26851207,0,0
ATE1-AS1,DOID:2174,0.268509954,0,0
EWSAT1,DOID:0080015,0.268505126,0,0
ATE1-AS1,DOID:783,0.268500924,0,0
MIR155HG,DOID:3347,0.268447816,0,0
SNHG4,DOID:769,0.268436313,0,0
IGF2-AS,DOID:3070,0.268419623,0,0
PARD6G-AS1,DOID:9120,0.268402845,0,0
LINC00942,DOID:1883,0.268386453,0,0
PCAT5,DOID:47,0.268371105,0,0
DIO3OS,DOID:8649,0.268363804,0,0
LINC00687,DOID:14330,0.268351853,0,0
PISRT1,DOID:4226,0.268335462,0,0
HCG4,DOID:3342,0.268333554,0,0
MIR17HG,DOID:3388,0.268312067,0,0
DSCR10,DOID:3347,0.268311203,0,0
NBAT1,DOID:0050885,0.26830098,0,0
HCG4,DOID:9252,0.26828903,0,0
CBR3-AS1,DOID:9976,0.26828599,0,0
IL12A-AS1,DOID:5520,0.268284559,0,0
MIR22HG,DOID:1067,0.268280596,0,0
ATXN8OS,DOID:2871,0.268240124,0,0
